Song,Artist,Date,Streams,Url,Track_Id,Rank
Havana (feat. Young Thug),Camila Cabello,2019-04-26,"4,607,639",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1rfofaqEpACxVEHIZBJe6W,176
Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,2019-04-26,"4,556,760",https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl,5MvLsT03RBp67RLoeISCdl,177
Something Just Like This,"The Chainsmokers, Coldplay",2019-04-26,"4,548,991",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,178
I,Lil Skies,2019-04-26,"4,543,992",https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,4ZT9FnbFu1PaBfV3itxiqT,179
Numb Numb Juice,ScHoolboy Q,2019-04-26,"4,521,288",https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0,6tByydPskASjm9jTPkNQq0,180
I'm Yours,Jason Mraz,2019-04-26,"4,517,435",https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,3S0OXQeoh0w6AY8WQVckRW,181
In My Feelings,Drake,2019-04-26,"4,498,471",https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,182
8,Billie Eilish,2019-04-26,"4,497,335",https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r,6X29iaaazwho3ab7GNue5r,183
FRIENDS,"Marshmello, Anne-Marie",2019-04-26,"4,494,953",https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,08bNPGLD8AhKpnnERrAc6G,184
Clout (feat. Cardi B),Offset,2019-04-26,"4,484,454",https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,59ywHNwwchG4nZJMLyxSzd,185
Beautiful (feat. Camila Cabello),Bazzi,2019-04-26,"4,470,612",https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,4VUwkH455At9kENOfzTqmF,186
Freaky,Tory Lanez,2019-04-26,"4,461,040",https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,0NJp8GyCOWnQh71xKSPfuV,187
changes,XXXTENTACION,2019-04-26,"4,405,544",https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,7AFASza1mXqntmGtbxXprO,188
Cristina,Sebastian Yatra,2019-04-26,"4,398,695",https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,703iVQrfbQsXt7Uzgy1h8k,189
Thinking out Loud,Ed Sheeran,2019-04-26,"4,392,852",https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1Slwb6dOYkBlWal1PGtnNg,190
Moonlight,Gaullin,2019-04-26,"4,391,598",https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,0A5gdlrpAuQqZ2iFgnqBFW,191
XO Tour Llif3,Lil Uzi Vert,2019-04-26,"4,334,696",https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,192
New Rules,Dua Lipa,2019-04-26,"4,333,091",https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2xJCMIJfcNYDc5iR0sAm2O,193
All of Me,John Legend,2019-04-26,"4,327,550",https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,194
Ela É do Tipo,MC Kevin o Chris,2019-04-26,"4,310,275",https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP,2x8TNY9KwNvD19gVGs4WOP,195
Reggaeton,J Balvin,2019-04-26,"4,307,147",https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2D3z17LBMJ2HEHeBFFjTLi,196
Shotgun,George Ezra,2019-04-26,"4,307,076",https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,4ofwffwvvnbSkrMSCKQDaC,197
Wonderwall - Remastered,Oasis,2019-04-26,"4,297,558",https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,5qqabIl2vWzo9ApSC317sa,198
Mikrokosmos,BTS,2019-04-26,"4,294,750",https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC,5hnbE5BF2e8BCk9OMR1UVC,199
Speechless (feat. Erika Sirola),Robin Schulz,2019-04-26,"4,276,795",https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,1rCcsYnmqbMYdkG7kS9GC5,200
bad guy,Billie Eilish,2019-05-03,"38,276,163",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,1
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2019-05-03,"32,205,489",https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,6u7jPi22kF8CTQ3rb9DHE7,2
Homicide,"Logic, Eminem",2019-05-03,"27,894,553",https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes,0Lw6aQcBFWTQ9m4MSwwwes,3
If I Can't Have You,Shawn Mendes,2019-05-03,"27,713,367",https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,6LsAAHotRLMOHfCsSfYCsz,4
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2019-05-03,"27,394,336",https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,4Sib57MmYGJzSvkW84jTwh,5
Old Town Road,Lil Nas X,2019-05-03,"23,257,445",https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,53CJANUxooaqGOtdsBTh7O,6
SOS,"Avicii, Aloe Blacc",2019-05-03,"22,480,195",https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,6nDKrPlXdpomGBgAlO7UdP,7
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019-05-03,"20,247,366",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,8
Con Calma,"Daddy Yankee, Snow",2019-05-03,"20,191,279",https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,5w9c2J52mkdntKOmRLeM2m,9
7 rings,Ariana Grande,2019-05-03,"19,608,576",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,10
Sucker,Jonas Brothers,2019-05-03,"19,323,571",https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,4y3OI86AEP6PQoDE6olYhO,11
Talk (feat. Disclosure),Khalid,2019-05-03,"17,943,183",https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,6TqXcAFInzjp0bODyvrWEq,12
Boy With Luv (feat. Halsey),BTS,2019-05-03,"17,887,296",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,13
Shallow,"Lady Gaga, Bradley Cooper",2019-05-03,"15,510,452",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,14
Wow.,Post Malone,2019-05-03,"15,081,867",https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,6MWtB6iiXyIwun0YzU6DFP,15
Don't Call Me Up,Mabel,2019-05-03,"15,063,106",https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,5WHTFyqSii0lmT9R21abT8,16
bury a friend,Billie Eilish,2019-05-03,"14,848,100",https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,4SSnFejRGlZikf02HLewEF,17
Otro Trago,"Sech, Darell",2019-05-03,"13,739,420",https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,1Ej96GIBCTvgH7tNX1r3qr,18
Kill This Love,BLACKPINK,2019-05-03,"13,371,805",https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,4pUCKHjJ4Ijewc37rRrvHn,19
Here With Me,"Marshmello, CHVRCHES",2019-05-03,"13,312,340",https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,5icOoE6VgqFKohjWWNp0Ac,20
Pa Mí - Remix,"Dalex, Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez",2019-05-03,"13,110,898",https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,224EVTFiLsdQignUFLvDeH,21
when the party's over,Billie Eilish,2019-05-03,"13,071,349",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,22
HP,Maluma,2019-05-03,"13,020,053",https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,31UjYv5vLsDkzchJOtUMtW,23
Sweet but Psycho,Ava Max,2019-05-03,"12,937,543",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,25sgk305KZfyuqVBQIahim,24
Without Me,Halsey,2019-05-03,"12,797,749",https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,25
Calma - Remix,"Pedro Capó, Farruko",2019-05-03,"12,577,648",https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,5iwz1NiezX7WWjnCgY5TH4,26
Happier,"Marshmello, Bastille",2019-05-03,"12,337,385",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,27
Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",2019-05-03,"12,317,456",https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,4lzxJ4jCuFDXXGkE1LmpKR,28
Dancing With A Stranger (with Normani),Sam Smith,2019-05-03,"12,073,643",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,6Qs4SXO9dwPj5GKvVOv8Ki,29
Tal Vez,Paulo Londra,2019-05-03,"12,015,269",https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,46lvmzK8wxAy66tjzXXSh0,30
wish you were gay,Billie Eilish,2019-05-03,"11,933,801",https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,3Fj47GNK2kUF0uaEDgXLaD,31
Someone You Loved,Lewis Capaldi,2019-05-03,"11,877,369",https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2TIlqbIneP0ZY1O0EzYLlc,32
Con Altura,"ROSALÍA, J Balvin, El Guincho",2019-05-03,"11,853,773",https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2qG5sZ7Si6sdK74qLxedYM,33
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2019-05-03,"11,609,723",https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,1wJRveJZLSb1rjhnUHQiv6,34
Te Robaré,"Nicky Jam, Ozuna",2019-05-03,"11,539,960",https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,6v0lAdFF4haL8xjBIUjtOw,35
Truth Hurts,Lizzo,2019-05-03,"11,530,799",https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,5qmq61DAAOUaW8AUo8xKhh,36
MIDDLE CHILD,J. Cole,2019-05-03,"11,451,862",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,37
i'm so tired...,"Lauv, Troye Sivan",2019-05-03,"11,409,158",https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,7COXchtUOMd6uIT6HvmRaI,38
Earth,Lil Dicky,2019-05-03,"11,024,495",https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2S1LebN6AXXQqJolBxlWgO,39
lovely,"Billie Eilish, Khalid",2019-05-03,"10,997,572",https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,1NJcg626wLln4pGHpiV7mf,40
Paradise,Bazzi,2019-05-03,"10,992,289",https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,7njKgVl3AnLflRad38o7AG,41
So Am I,Ava Max,2019-05-03,"10,886,501",https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,0uUNN1nSoUx1A4fkDCWDQ7,42
Let Me Down Slowly,Alec Benjamin,2019-05-03,"10,815,017",https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,43
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","Kygo, Rita Ora",2019-05-03,"10,788,482",https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,3y3brCCecHC3Db18aIOnny,44
On My Way,"Alan Walker, Sabrina Carpenter, Farruko",2019-05-03,"10,733,953",https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,4n7jnSxVLd8QioibtTDBDq,45
"thank u, next",Ariana Grande,2019-05-03,"10,718,860",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,3e9HZxeyfWwjeyPAMmWSSQ,46
"break up with your girlfriend, i'm bored",Ariana Grande,2019-05-03,"10,454,489",https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,4kV4N9D1iKVxx1KLvtTpjS,47
Secreto,"Anuel AA, KAROL G",2019-05-03,"10,374,208",https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,5W83ErFkO3aKAIS1WMi6u0,48
High Hopes,Panic! At The Disco,2019-05-03,"10,199,618",https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,49
Sanguine Paradise,Lil Uzi Vert,2019-05-03,"10,154,963",https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,3XiNC94b4Tq1xwv70sQJGN,50
Piece Of Your Heart,"MEDUZA, Goodboys",2019-05-03,"9,463,905",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,51
Going Bad (feat. Drake),Meek Mill,2019-05-03,"9,414,316",https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,52
Eastside (with Halsey & Khalid),benny blanco,2019-05-03,"9,180,863",https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,7FGq80cy8juXBCD2nrqdWU,53
Murder On My Mind,YNW Melly,2019-05-03,"8,804,605",https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,7eBqSVxrzQZtK2mmgRG6lC,54
Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",2019-05-03,"8,634,164",https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN,5QiNbIilmMiMBXvaAlf7lN,55
3 Nights,Dominic Fike,2019-05-03,"8,631,618",https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,1tNJrcVe6gwLEiZCtprs1u,56
Vermissen (feat. Henning May),Juju,2019-05-03,"8,531,274",https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ,1SSzM044DUbVpYNNHWIhYJ,57
Vossi Bop,Stormzy,2019-05-03,"8,523,320",https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr,44ZJ4hLD5onikKsVLQaILr,58
Walk Me Home,P!nk,2019-05-03,"8,448,763",https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo,6jfEZdUJ2Yla6h7gTJgKuo,59
Pure Water (with Migos),Mustard,2019-05-03,"8,380,155",https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,63cd4JkwGgYJrbOizbfmsp,60
Bohemian Rhapsody - 2011 Mix,Queen,2019-05-03,"8,269,570",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,61
Better Now,Post Malone,2019-05-03,"8,259,102",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,7dt6x5M1jzdTEt8oCbisTK,62
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-05-03,"8,234,156",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,4w8niZpiMy6qz1mntFA5uM,63
Better,Khalid,2019-05-03,"8,196,734",https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,64
Te Vi,"Piso 21, Micro TDH",2019-05-03,"8,174,528",https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,059bcIhyc2SBwm6sw2AZzd,65
you should see me in a crown,Billie Eilish,2019-05-03,"7,963,650",https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,3XF5xLJHOQQRbWya6hBp7d,66
Contra La Pared,"Sean Paul, J Balvin",2019-05-03,"7,894,409",https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,37eGbhE1xVFSvcKkqGb6i1,67
SICKO MODE,Travis Scott,2019-05-03,"7,892,242",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,68
Power is Power (feat. The Weeknd & Travis Scott),"SZA, Game of Thrones",2019-05-03,"7,870,607",https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl,4cbdPT6uaBOgOQe3fLMofl,69
Desconocidos,"Mau y Ricky, Manuel Turizo, Camilo",2019-05-03,"7,864,945",https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,56f5qnyAlZdlz8wrUDA50h,70
Baila Baila Baila - Remix,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA",2019-05-03,"7,841,458",https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,7mWFF4gPADjTQjC97CgFVt,71
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2019-05-03,"7,789,754",https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,7Feaw9WAEREY0DUOSXJLOM,72
MIA (feat. Drake),Bad Bunny,2019-05-03,"7,783,702",https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,116H0KvKr2Zl4RPuVBruDO,73
Giant (with Rag'n'Bone Man),Calvin Harris,2019-05-03,"7,701,501",https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,5itOtNx0WxtJmi1TQ3RuRd,74
Outta My Head (with John Mayer),Khalid,2019-05-03,"7,698,512",https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,09oZ9eXQ2fo6YDrPzJqAoP,75
Que Mas Pues - Remix,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",2019-05-03,"7,669,537",https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,7fODjB7BrQTGqh0hogW6XD,76
rockstar (feat. 21 Savage),Post Malone,2019-05-03,"7,668,301",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,77
Be Alright,Dean Lewis,2019-05-03,"7,632,752",https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,78
Baila Baila Baila,Ozuna,2019-05-03,"7,527,607",https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,7uH27oIt4a6cIFCA8ZPcyG,79
all the good girls go to hell,Billie Eilish,2019-05-03,"7,525,245",https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,6IRdLKIyS4p7XNiP8r6rsx,80
Girls Like You (feat. Cardi B),Maroon 5,2019-05-03,"7,405,903",https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,81
my strange addiction,Billie Eilish,2019-05-03,"7,372,468",https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,3Tc57t9l2O8FwQZtQOvPXK,82
Lucid Dreams,Juice WRLD,2019-05-03,"7,264,117",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,83
Adan y Eva,Paulo Londra,2019-05-03,"7,135,833",https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,6FyRXC8tJUh863JCkyWqtk,84
Robbery,Juice WRLD,2019-05-03,"7,090,384",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,6Hj9jySrnFppAI0sEMCZpJ,85
Sixteen,Ellie Goulding,2019-05-03,"6,967,779",https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,4PkIDTPGedm0enzdvilLNd,86
Pop Out (feat. Lil Tjay),Polo G,2019-05-03,"6,884,662",https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,5AjINjwKyRvQJhSe2zpPHi,87
Shape of You,Ed Sheeran,2019-05-03,"6,858,828",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,88
Bad Liar,Imagine Dragons,2019-05-03,"6,835,324",https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2RSHsoi04658QL5xgQVov3,89
SAD!,XXXTENTACION,2019-05-03,"6,810,466",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,90
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2019-05-03,"6,785,240",https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,5JEx7HbmvHQQswJCsoo9rA,91
Envy Me,Calboy,2019-05-03,"6,725,641",https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,05t7JMip6JrLuSrMV5yYjX,92
Un Año,"Sebastian Yatra, Reik",2019-05-03,"6,702,054",https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2vrpcQNg6itmgVZWsNjWe0,93
xanny,Billie Eilish,2019-05-03,"6,661,899",https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,4QIo4oxwzzafcBWkKjDpXY,94
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,2019-05-03,"6,649,515",https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,1WSGTYKLEpKfNQYYW5Oymt,95
Look Back at It,A Boogie Wit da Hoodie,2019-05-03,"6,551,647",https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,3Ol2xnObFdKV9pmRD2t9x8,96
Suge,DaBaby,2019-05-03,"6,536,262",https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2gwkD6igEhQbDQegRCcdoB,97
Youngblood,5 Seconds of Summer,2019-05-03,"6,534,550",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,98
Amanece,"Anuel AA, Haze",2019-05-03,"6,512,886",https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,1LiN0Z98FkR1t0m8KmLcAH,99
Esclavo de Tus Besos,"Manuel Turizo, Ozuna",2019-05-03,"6,485,471",https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,3g4UyIcQwutiG0TfW32GnX,100
Moonlight,XXXTENTACION,2019-05-03,"6,282,859",https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,101
Believer,Imagine Dragons,2019-05-03,"6,270,519",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,102
Drip Too Hard (Lil Baby & Gunna),Lil Baby,2019-05-03,"6,241,978",https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,103
What I Like About You (feat. Theresa Rex),Jonas Blue,2019-05-03,"6,155,413",https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,4NSW0Km5ZG60L8FthUebPJ,104
2002,Anne-Marie,2019-05-03,"6,135,088",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,105
Perfect,Ed Sheeran,2019-05-03,"6,068,726",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,106
Mixed Personalities (feat. Kanye West),YNW Melly,2019-05-03,"6,067,556",https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,6vWEAOUSxohKxhp0K1BsxL,107
Ella Quiere Beber - Remix,"Anuel AA, Romeo Santos",2019-05-03,"6,058,851",https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,3f5lA8nnc4YYF1qf78WpHw,108
a lot,21 Savage,2019-05-03,"6,009,899",https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,109
Don't Stop Me Now - 2011 Mix,Queen,2019-05-03,"6,002,247",https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,110
Aullando,"Wisin & Yandel, Romeo Santos",2019-05-03,"5,997,283",https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,7BuHdm4lQqcyG3qTwdkxus,111
I Like Me Better,Lauv,2019-05-03,"5,984,089",https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2P91MQbaiQOfbiz9VqhqKQ,112
Always Remember Us This Way,Lady Gaga,2019-05-03,"5,963,102",https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2rbDhOo9Fh61Bbu23T2qCk,113
Saturday Nights,Khalid,2019-05-03,"5,937,453",https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,5kfNriitmkNE8mUbZ7gbq8,114
Light It Up (with Tyga & Chris Brown),Marshmello,2019-05-03,"5,927,153",https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8,4Q8aDd3H6LF8t4eY7So9O8,115
I Don't Belong In This Club,"Why Don't We, Macklemore",2019-05-03,"5,894,484",https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,45ZGEdLxCZvdMX9jWlsAAx,116
Si Se Da,"Myke Towers, Farruko",2019-05-03,"5,878,704",https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,5KbBGUpIZd6gVFUU8tqYiQ,117
I Like It,"Cardi B, Bad Bunny, J Balvin",2019-05-03,"5,875,253",https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,118
i love you,Billie Eilish,2019-05-03,"5,848,690",https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,6CcJMwBtXByIz4zQLzFkKc,119
In My Mind,"Dynoro, Gigi D'Agostino",2019-05-03,"5,840,556",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,0E9ZjEAyAwOXZ7wJC0PD33,120
Lost In Japan,Shawn Mendes,2019-05-03,"5,756,438",https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,79esEXlqqmq0GPz0xQSZTV,121
Hold Me While You Wait,Lewis Capaldi,2019-05-03,"5,730,581",https://open.spotify.com/track/6700Z4Izi8EbB6JNthU6Ma,6700Z4Izi8EbB6JNthU6Ma,122
Taste (feat. Offset),Tyga,2019-05-03,"5,670,924",https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,5IaHrVsrferBYDm0bDyABy,123
Clout (feat. Cardi B),Offset,2019-05-03,"5,663,523",https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,59ywHNwwchG4nZJMLyxSzd,124
Please Me,"Cardi B, Bruno Mars",2019-05-03,"5,642,691",https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,0PG9fbaaHFHfre2gUVo7AN,125
Faucet Failure,Ski Mask The Slump God,2019-05-03,"5,622,010",https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,1ThmUihH9dF8EV08ku5AXN,126
God's Plan,Drake,2019-05-03,"5,601,312",https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,127
