Song,Artist,Date,Streams,Url,Track_Id,Rank
Hasta Que Dios Diga,"Anuel AA, Bad Bunny",2020-10-02,"6,014,959",https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,06s3QtMJVXw1AJX3UfvZG1,132
Sofia,Clairo,2020-10-02,"5,997,319",https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,7B3z0ySL9Rr0XvZEAjWZzM,133
Sweater Weather,The Neighbourhood,2020-10-02,"5,984,045",https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,2QjOHCTQ1Jl3zawyYOpxh6,134
Jocelyn Flores,XXXTENTACION,2020-10-02,"5,866,219",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,135
everything i wanted,Billie Eilish,2020-10-02,"5,856,203",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,136
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2020-10-02,"5,850,282",https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,2r6OAV3WsYtXuXjvJ1lIDi,137
Snitches & Rats (feat. Young Nudy),"21 Savage, Metro Boomin",2020-10-02,"5,846,760",https://open.spotify.com/track/3WaDoMDQRqDdgtCDLxanpN,3WaDoMDQRqDdgtCDLxanpN,138
Brand New Draco,"21 Savage, Metro Boomin",2020-10-02,"5,841,110",https://open.spotify.com/track/4V9ynsDPwHtdItksqjuRu0,4V9ynsDPwHtdItksqjuRu0,139
Stunnin' (feat. Harm Franklin),Curtis Waters,2020-10-02,"5,832,847",https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,2D0dj3hVkRQJCp63cxCPEx,140
Levitating (feat. DaBaby),Dua Lipa,2020-10-02,"5,814,592",https://open.spotify.com/track/463CkQjx2Zk1yXoBuierM9,463CkQjx2Zk1yXoBuierM9,141
Got It On Me,Pop Smoke,2020-10-02,"5,807,563",https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,25zlnOAzbVoOzIeXSvQFf1,142
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",2020-10-02,"5,735,136",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,39Yp9wwQiSRIDOvrVg7mbk,143
Say So,Doja Cat,2020-10-02,"5,714,474",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,144
I Don't Care (with Justin Bieber),Ed Sheeran,2020-10-02,"5,704,870",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,0hVXuCcriWRGvwMV1r5Yn9,145
Madrid,"Maluma, Myke Towers",2020-10-02,"5,686,251",https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H,19OXtYzrJyCrQvTbfukt4H,146
Perfect,Ed Sheeran,2020-10-02,"5,679,640",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,147
Someone To You,BANNERS,2020-10-02,"5,673,035",https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr,2f0pn9DkEJwAzXApnFh5cr,148
OK Not To Be OK,"Marshmello, Demi Lovato",2020-10-02,"5,643,523",https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,0zzVTGyRrWpQu8Fr28NRAv,149
Bande organisée,"Kofs, Soso Maness, Elams, Jul, SCH, Naps, Solda, Houari, 13 Organisé",2020-10-02,"5,632,008",https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT,205HNJ73cgpC0LAOnuQiWT,150
Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,2020-10-02,"5,555,132",https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j,5i7ThJfYLAzp2DyZuFpF6j,151
All Girls Are The Same,Juice WRLD,2020-10-02,"5,552,795",https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,152
Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],Internet Money,2020-10-02,"5,550,390",https://open.spotify.com/track/5sBplhIrmzA4kQGyIOpmDf,5sBplhIrmzA4kQGyIOpmDf,153
Rojo,J Balvin,2020-10-02,"5,535,702",https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,380HmhwTE2NJgawn1NwkXi,154
Shape of You,Ed Sheeran,2020-10-02,"5,503,729",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,155
Sunday Best,Surfaces,2020-10-02,"5,495,034",https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,156
All of Me,John Legend,2020-10-02,"5,492,111",https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,157
7 rings,Ariana Grande,2020-10-02,"5,491,343",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,158
Quiéreme Mientras Se Pueda,Manuel Turizo,2020-10-02,"5,475,422",https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,34LI7rwi9H8w2S5KTHnv1M,159
TKN (feat. Travis Scott),ROSALÍA,2020-10-02,"5,471,712",https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,4w47S36wQGBhGg073q3nt7,160
24 (feat. Lil Baby),Money Man,2020-10-02,"5,449,987",https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,0xUvi7wldroBzaZCengPa5,161
Bohemian Rhapsody - 2011 Mix,Queen,2020-10-02,"5,400,222",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,162
Play Date,Melanie Martinez,2020-10-02,"5,399,211",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,4DpNNXFMMxQEKl7r0ykkWA,163
SAD!,XXXTENTACION,2020-10-02,"5,373,379",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,164
After Party,Don Toliver,2020-10-02,"5,361,568",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,527k23H0A4Q0UJN3vGs0Da,165
Supalonely,"BENEE, Gus Dapperton",2020-10-02,"5,354,220",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,4nK5YrxbMGZstTLbvj6Gxw,166
Godzilla (feat. Juice WRLD),Eminem,2020-10-02,"5,319,207",https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,167
cardigan,Taylor Swift,2020-10-02,"5,311,673",https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,4R2kfaDFhslZEMJqAFNpdd,168
Be Alright,Dean Lewis,2020-10-02,"5,288,671",https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,169
rockstar (feat. 21 Savage),Post Malone,2020-10-02,"5,252,626",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,170
Are You Bored Yet? (feat. Clairo),Wallows,2020-10-02,"5,240,256",https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,57RA3JGafJm5zRtKJiKPIm,171
Your Man,Joji,2020-10-02,"5,233,336",https://open.spotify.com/track/6Vgtvd7I5yopJdBuxqjBd2,6Vgtvd7I5yopJdBuxqjBd2,172
Yo Perreo Sola,Bad Bunny,2020-10-02,"5,226,986",https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,0SqqAgdovOE24BzxIClpjw,173
hot girl bummer,blackbear,2020-10-02,"5,194,181",https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,2mt1IqcFyY1zmYZT8Q3xw9,174
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",2020-10-02,"5,190,899",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2DEZmgHKAvm41k4J3R2E9Y,175
El Mismo Aire - con Pablo Alborán,Camilo,2020-10-02,"5,180,668",https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS,5EbtodsuLbxrFDH6j5avVS,176
Beautiful People (feat. Khalid),Ed Sheeran,2020-10-02,"5,172,936",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,177
my future,Billie Eilish,2020-10-02,"5,169,871",https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,2ygvZOXrIeVL4xZmAWJT2C,178
No Opp Left Behind,"21 Savage, Metro Boomin",2020-10-02,"5,154,955",https://open.spotify.com/track/50I7FNN2rl2rWiNwGxS146,50I7FNN2rl2rWiNwGxS146,179
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2020-10-02,"5,119,373",https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,3nS9a01VvXHQriLqJYwRqG,180
Without Me,Halsey,2020-10-02,"5,109,454",https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,181
Lets Link,WhoHeem,2020-10-02,"5,109,038",https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,6fMzgFFGzWCwiHMzDzNpp5,182
Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",2020-10-02,"5,082,578",https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,6i7zAdNhzUN2k1HcrBxPHG,183
when the party's over,Billie Eilish,2020-10-02,"5,077,567",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,184
Boy With Luv (feat. Halsey),BTS,2020-10-02,"5,003,437",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,185
Oh Juliana,Niack,2020-10-02,"4,994,345",https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,4xWzZmX4K1yyrdtRfbUvjt,186
Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez",2020-10-02,"4,980,264",https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,50ZC4PM7hywH27RcCfViau,187
Happier,"Marshmello, Bastille",2020-10-02,"4,932,443",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,188
The Less I Know The Better,Tame Impala,2020-10-02,"4,917,259",https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,6K4t31amVTZDgR3sKmwUJJ,189
RIP Luv,"21 Savage, Metro Boomin",2020-10-02,"4,915,080",https://open.spotify.com/track/1wGnp7ejkCuXRsehXx0PNP,1wGnp7ejkCuXRsehXx0PNP,190
Take Me To Church,Hozier,2020-10-02,"4,910,761",https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,3dYD57lRAUcMHufyqn9GcI,191
Lose Control,"MEDUZA, Becky Hill, Goodboys",2020-10-02,"4,891,663",https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,7CHi4DtfK4heMlQaudCuHK,192
Mi Niña,"Wisin, Myke Towers, Los Legendarios",2020-10-02,"4,881,061",https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi,2bgcUk2A3jjKbCJ7KPquTi,193
Investe Em Mim,Jonas Esticado,2020-10-02,"4,870,951",https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,15k1TDabqSEmyXOwMq9RM7,194
"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Justin Quiles",2020-10-02,"4,870,295",https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9,7lUdbnz7wsv3C9zzf4WHl9,195
Photograph,Ed Sheeran,2020-10-02,"4,856,747",https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,6fxVffaTuwjgEk5h9QyRjy,196
Steppin On Niggas,"21 Savage, Metro Boomin",2020-10-02,"4,853,661",https://open.spotify.com/track/7FtZFla3ZH6PqsAJ9MvVCM,7FtZFla3ZH6PqsAJ9MvVCM,197
Daddy Issues,The Neighbourhood,2020-10-02,"4,851,074",https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,5E30LdtzQTGqRvNd7l6kG5,198
Thinking out Loud,Ed Sheeran,2020-10-02,"4,841,983",https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1Slwb6dOYkBlWal1PGtnNg,199
Get You The Moon (feat. Snøw),Kina,2020-10-02,"4,834,328",https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,4ZLzoOkj0MPWrTLvooIuaa,200
Mood (feat. iann dior),24kGoldn,2020-10-09,"36,456,856",https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,3tjFYV6RSFtuktYl3ZtYcq,1
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2020-10-09,"30,094,068",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,7hxHWCCAIIxFLCzvDgnQHX,2
WAP (feat. Megan Thee Stallion),Cardi B,2020-10-09,"28,881,747",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,4Oun2ylbjFKMPTiaSbbCih,3
Hawái,Maluma,2020-10-09,"26,711,993",https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,1yoMvmasuxZfqHEipJhRbp,4
Dynamite,BTS,2020-10-09,"26,198,982",https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,0t1kP63rueHleOhQkYSXFY,5
What You Know Bout Love,Pop Smoke,2020-10-09,"23,128,718",https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,1tkg4EHVoqnhR6iFEXb60y,6
Blinding Lights,The Weeknd,2020-10-09,"22,747,626",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,7
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,2020-10-09,"22,340,991",https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,0PvFJmanyNQMseIFrU708S,8
Watermelon Sugar,Harry Styles,2020-10-09,"20,927,094",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,9
Holy (feat. Chance The Rapper),Justin Bieber,2020-10-09,"20,896,497",https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,5u1n1kITHCxxp8twBcZxWy,10
Head & Heart (feat. MNEK),Joel Corry,2020-10-09,"18,674,170",https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,6cx06DFPPHchuUAcTxznu9,11
Laugh Now Cry Later (feat. Lil Durk),Drake,2020-10-09,"17,856,868",https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,2SAqBLGA283SUiwJ3xOUVI,12
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020-10-09,"17,682,337",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,13
you broke me first,Tate McRae,2020-10-09,"17,543,578",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,45bE4HXI0AwGZXfZtMp8JR,14
Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",2020-10-09,"17,177,266",https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,35UUpTmrcFXNIVIN26ujXl,15
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",2020-10-09,"16,552,834",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,1xQ6trAsedVPCdbtDAmk0c,16
Wonder,Shawn Mendes,2020-10-09,"16,243,836",https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,5KCbr5ndeby4y4ggthdiAb,17
Lovesick Girls,BLACKPINK,2020-10-09,"16,066,412",https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,4Ws314Ylb27BVsvlZOy30C,18
Heather,Conan Gray,2020-10-09,"15,846,520",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,19
Dreams - 2004 Remaster,Fleetwood Mac,2020-10-09,"15,475,652",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,20
Ice Cream (with Selena Gomez),BLACKPINK,2020-10-09,"14,452,710",https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,4JUPEh2DVSXFGExu4Uxevz,21
Roses - Imanbek Remix,SAINt JHN,2020-10-09,"14,204,137",https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,2Wo6QQD1KMDWeFkkjLqwx5,22
La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",2020-10-09,"14,106,708",https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,4HYDUMY0xSpeBr0AMY9cUz,23
Put Your Records On,Ritt Momney,2020-10-09,"14,004,271",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,6AGOKlMZWLCaEJGnaROtF9,24
UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",2020-10-09,"13,665,588",https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,0EhpEsp4L0oRGM0vmeaN5e,25
Vida de Rico,Camilo,2020-10-09,"13,650,044",https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F,73nAK3HgQK8dak83Y2WQ8F,26
La Tóxica,Farruko,2020-10-09,"13,523,058",https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,15OjBeqNX3bShsGYQbteRv,27
Someone You Loved,Lewis Capaldi,2020-10-09,"13,336,162",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,28
Breaking Me,"Topic, A7S",2020-10-09,"13,281,634",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,3H7ihDc1dqLriiWXwsc2po,29
POPSTAR (feat. Drake),DJ Khaled,2020-10-09,"13,189,335",https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,6EDO9iiTtwNv6waLwa1UUq,30
"Ay, DiOs Mío!",KAROL G,2020-10-09,"13,170,689",https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,7x4ASXYEKfQBCewcZhK776,31
Take You Dancing,Jason Derulo,2020-10-09,"12,663,949",https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,59qrUpoplZxbIZxk6X0Bm3,32
Dance Monkey,Tones And I,2020-10-09,"12,389,967",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,33
Mood Swings (feat. Lil Tjay),Pop Smoke,2020-10-09,"12,230,188",https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,5rZlwNFl01HqLWBQGryKSm,34
Before You Go,Lewis Capaldi,2020-10-09,"12,141,994",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,35
Se Te Nota (with Guaynaa),Lele Pons,2020-10-09,"12,004,110",https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,11EnQRgRMJwMAesfkB5pnu,36
Despeinada,"Ozuna, Camilo",2020-10-09,"11,981,239",https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC,0JAZWvvqttGFm4UMDsPQXC,37
Come & Go (with Marshmello),Juice WRLD,2020-10-09,"11,682,557",https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,38
La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",2020-10-09,"11,538,831",https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,6bvfJf4KjonPMuPfGfy3S2,39
Tattoo - Remix with Camilo,Rauw Alejandro,2020-10-09,"11,432,026",https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,4ZRrLHqzhGRXYj2qcB4s5S,40
How You Like That,BLACKPINK,2020-10-09,"11,427,299",https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,4SFknyjLcyTLJFPKD2m96o,41
Midnight Sky,Miley Cyrus,2020-10-09,"11,176,027",https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,27ycaQnQAxaPiyeg3nr2aB,42
Bet You Wanna (feat. Cardi B),BLACKPINK,2020-10-09,"10,991,289",https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,7iAgNZdotu40NwtoIWJHFe,43
death bed (coffee for your head),"Powfu, beabadoobee",2020-10-09,"10,987,128",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,44
Una Locura,"Ozuna, J Balvin, Chencho Corleone",2020-10-09,"10,971,896",https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,5y7DaS3jAc9eZzcSOoUIwU,45
Mr. Right Now (feat. Drake),"21 Savage, Metro Boomin",2020-10-09,"10,465,713",https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,4Q34FP1AT7GEl9oLgNtiWj,46
Don't Start Now,Dua Lipa,2020-10-09,"10,412,518",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,47
Wishing Well,Juice WRLD,2020-10-09,"10,371,095",https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,2U5WueTLIK5WJLD7mvDODv,48
Caramelo,Ozuna,2020-10-09,"10,365,806",https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,5Jm4w8jmPEBTLjI9vH4fXo,49
Mi Cuarto,Jerry Di,2020-10-09,"10,015,357",https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,6fmQjRuo7XvRFCK2qex5hQ,50
Jeans,Justin Quiles,2020-10-09,"9,417,543",https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,3GtnId3Cm1Xa6joCj08nzW,51
Pretty Savage,BLACKPINK,2020-10-09,"9,350,091",https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,1XnpzbOGptRwfJhZgLbmSr,52
Blueberry Faygo,Lil Mosey,2020-10-09,"9,172,034",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,22LAwLoDA5b4AaGSkg6bKW,53
my ex's best friend (with blackbear),Machine Gun Kelly,2020-10-09,"9,167,308",https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,7kDUspsoYfLkWnZR7qwHZl,54
Go Crazy,"Chris Brown, Young Thug",2020-10-09,"9,155,040",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,1IIKrJVP1C9N7iPtG6eOsK,55
Rain On Me (with Ariana Grande),Lady Gaga,2020-10-09,"9,142,920",https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,7ju97lgwC2rKQ6wwsf9no9,56
Runnin,"21 Savage, Metro Boomin",2020-10-09,"8,826,439",https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,5SWnsxjhdcEDc7LJjq9UHk,57
Circles,Post Malone,2020-10-09,"8,814,262",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,58
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,2020-10-09,"8,542,404",https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,4jVBIpuOiMj1crqd8LoCrJ,59
Stuck with U (with Justin Bieber),Ariana Grande,2020-10-09,"8,519,823",https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,4HBZA5flZLE435QTztThqH,60
Daisy,Ashnikko,2020-10-09,"8,491,295",https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,0AUvWawuP0ibk4SQ3sIZjk,61
goosebumps,Travis Scott,2020-10-09,"8,405,268",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,62
Señorita,"Shawn Mendes, Camila Cabello",2020-10-09,"8,377,880",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,63
Mad at Disney,salem ilese,2020-10-09,"8,355,652",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,7aGyRfJWtLqgJaZoG9lJhE,64
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,2020-10-09,"8,337,417",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,2MbdDtCv5LUVjYy9RuGTgC,65
Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",2020-10-09,"8,248,818",https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ,4RJz8NfIe09gpKMiRUWKhJ,66
Memories,Maroon 5,2020-10-09,"8,182,042",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,67
The Box,Roddy Ricch,2020-10-09,"8,097,521",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,68
Adore You,Harry Styles,2020-10-09,"8,055,902",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,69
"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,2020-10-09,"8,024,007",https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp,1pqnQ41XbfKjaFu6M0eGJp,70
Kings & Queens,Ava Max,2020-10-09,"7,997,052",https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,1InCpEliLCkWHOBdXW7XSx,71
Lucid Dreams,Juice WRLD,2020-10-09,"7,993,282",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,72
Sofia,Clairo,2020-10-09,"7,980,285",https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,7B3z0ySL9Rr0XvZEAjWZzM,73
Levitating (feat. DaBaby),Dua Lipa,2020-10-09,"7,947,919",https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr,6OqrJqDMu15AGJHJazg9Nr,74
ily (i love you baby) (feat. Emilee),Surf Mesa,2020-10-09,"7,928,499",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,62aP9fBQKYKxi7PDXwcUAS,75
Savage Love (Laxed – Siren Beat) [BTS Remix],"Jawsh 685, Jason Derulo",2020-10-09,"7,912,264",https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,4TgxFMOn5yoESW6zCidCXL,76
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,2020-10-09,"7,903,155",https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,1H7KnK26kc1YyellpbINEn,77
GREECE (feat. Drake),DJ Khaled,2020-10-09,"7,671,172",https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,35RJhm1pEovTBwnNR0zWad,78
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2020-10-09,"7,633,498",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,79
Robbery,Juice WRLD,2020-10-09,"7,602,315",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,6Hj9jySrnFppAI0sEMCZpJ,80
Falling,Trevor Daniel,2020-10-09,"7,496,123",https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2rRJrJEo19S2J82BDsQ3F7,81
